id,severity
391792,normal
391792,blocker
391792,normal
391792,critical
391792,blocker
392457,critical
392457,normal
378973,normal
378973,critical
370920,minor
370920,major
370920,critical
392830,major
392830,normal
392996,normal
392996,minor
389984,normal
389984,minor
357938,normal
357938,trivial
393213,normal
393213,trivial
364021,major
364021,normal
392753,major
392753,minor
392660,normal
392660,minor
387334,normal
387334,critical
392454,normal
392454,trivial
392904,normal
392904,major
393382,normal
393382,minor
371142,critical
371142,normal
374814,critical
374814,major
379708,major
379708,normal
393341,critical
393341,major
392956,normal
392956,critical
392956,enhancement
392956,major
392956,critical
394380,normal
394380,blocker
381588,normal
381588,major
324085,trivial
324085,major
324085,minor
378731,normal
378731,minor
357435,normal
357435,minor
347207,normal
347207,minor
392628,major
392628,normal
378426,normal
378426,major
395861,normal
395861,major
395861,minor
395382,critical
395382,normal
385555,critical
385555,normal
385555,minor
394211,normal
394211,major
394211,normal
396431,normal
396431,critical
380903,normal
380903,major
335044,minor
335044,trivial
335044,normal
323159,normal
323159,minor
323159,enhancement
323159,normal
397348,normal
397348,major
324350,normal
324350,minor
387099,enhancement
387099,normal
397781,major
397781,normal
396037,normal
396037,major
385121,normal
385121,major
358821,normal
358821,major
400233,major
400233,normal
392637,major
392637,minor
345461,critical
345461,normal
387006,normal
387006,minor
384686,normal
384686,minor
392564,critical
392564,major
400435,normal
400435,critical
401120,major
401120,minor
401231,critical
401231,normal
401550,normal
401550,major
401879,critical
401879,major
401043,normal
401043,critical
367139,critical
367139,major
390061,enhancement
390061,trivial
403473,normal
403473,major
403359,normal
403359,major
402480,normal
402480,trivial
367585,normal
367585,trivial
382276,normal
382276,trivial
361841,normal
361841,critical
388032,normal
388032,major
377093,normal
377093,major
355626,normal
355626,minor
404230,normal
404230,critical
325703,normal
325703,critical
346866,normal
346866,minor
347147,normal
347147,minor
406571,normal
406571,critical
406571,major
362539,minor
362539,major
406839,normal
406839,minor
368963,normal
368963,critical
408152,enhancement
408152,normal
377301,major
377301,normal
408626,major
408626,normal
384417,major
384417,normal
402097,critical
402097,major
386867,normal
386867,trivial
398064,normal
398064,minor
398524,normal
398524,critical
329037,normal
329037,minor
375521,normal
375521,minor
395374,normal
395374,major
393313,normal
393313,major
376360,critical
376360,normal
392891,normal
392891,critical
393123,enhancement
393123,normal
411234,normal
411234,major
411992,normal
411992,major
343932,normal
343932,trivial
412701,normal
412701,critical
378340,minor
378340,major
380047,enhancement
380047,normal
383438,major
383438,critical
414100,critical
414100,normal
415092,major
415092,normal
366419,enhancement
366419,normal
394244,normal
394244,major
354463,critical
354463,major
324953,normal
324953,major
396141,normal
396141,critical
411524,normal
411524,critical
415564,normal
415564,critical
359408,normal
359408,minor
417361,normal
417361,major
417361,critical
371027,critical
371027,major
371027,critical
418111,normal
418111,trivial
335380,normal
335380,critical
394098,major
394098,critical
325025,normal
325025,minor
418203,major
418203,minor
418203,major
418372,critical
418372,major
418727,normal
418727,major
397838,normal
397838,minor
420009,normal
420009,major
363187,normal
363187,major
420074,critical
420074,normal
422854,critical
422854,major
417731,major
417731,blocker
417731,major
373348,trivial
373348,normal
424938,normal
424938,major
425709,normal
425709,critical
419802,normal
419802,minor
419987,normal
419987,minor
420321,normal
420321,minor
384788,normal
384788,minor
322654,normal
322654,minor
335469,trivial
335469,minor
398947,normal
398947,minor
426478,normal
426478,trivial
339140,normal
339140,minor
426581,normal
426581,minor
426658,normal
426658,major
427880,normal
427880,major
428266,normal
428266,minor
428266,major
428662,normal
428662,major
428751,critical
428751,normal
414462,critical
414462,normal
407653,critical
407653,normal
428790,normal
428790,major
404704,normal
404704,minor
372213,normal
372213,major
355141,enhancement
355141,normal
429772,normal
429772,major
424223,normal
424223,critical
376007,normal
376007,critical
431250,normal
431250,critical
431573,major
431573,normal
382815,critical
382815,minor
431960,normal
431960,major
432144,trivial
432144,major
433180,normal
433180,blocker
433180,critical
429840,enhancement
429840,normal
391593,enhancement
391593,minor
370118,critical
370118,normal
434217,normal
434217,critical
399011,major
399011,normal
357265,normal
357265,critical
393931,normal
393931,critical
409191,normal
409191,critical
348507,enhancement
348507,normal
357045,normal
357045,major
436085,normal
436085,major
394797,normal
394797,critical
370914,trivial
370914,minor
409278,normal
409278,minor
334887,normal
334887,minor
438783,normal
438783,minor
336052,normal
336052,trivial
369970,critical
369970,major
436769,normal
436769,enhancement
436769,normal
436769,minor
418733,normal
418733,critical
379311,normal
379311,major
439259,normal
439259,critical
439277,normal
439277,major
427371,major
427371,critical
439897,major
439897,normal
439897,critical
360800,minor
360800,normal
437111,normal
437111,minor
440370,normal
440370,minor
440695,normal
440695,critical
440695,normal
433107,trivial
433107,normal
442360,normal
442360,major
431040,critical
431040,minor
437755,critical
437755,major
432799,normal
432799,minor
432799,major
384590,minor
384590,normal
412245,major
412245,normal
345174,critical
345174,major
328872,critical
328872,normal
445066,critical
445066,normal
396302,normal
396302,major
446313,normal
446313,minor
442925,normal
442925,minor
442546,normal
442546,critical
415753,normal
415753,minor
447746,normal
447746,minor
448455,blocker
448455,critical
448790,normal
448790,minor
449988,critical
449988,normal
444697,normal
444697,major
356655,normal
356655,critical
350314,trivial
350314,normal
450649,normal
450649,major
448254,normal
448254,major
448254,minor
342277,normal
342277,minor
362658,normal
362658,minor
363558,normal
363558,minor
451302,normal
451302,major
451705,normal
451705,minor
349217,normal
349217,minor
451841,normal
451841,minor
451891,major
451891,normal
387998,enhancement
387998,major
387998,critical
452014,normal
452014,minor
379039,major
379039,critical
441666,blocker
441666,major
448971,normal
448971,minor
452823,major
452823,critical
452832,normal
452832,major
453956,major
453956,critical
430762,enhancement
430762,blocker
430762,normal
454848,major
454848,blocker
454549,major
454549,blocker
455801,normal
455801,minor
454622,normal
454622,critical
454622,major
454973,normal
454973,critical
454973,normal
456419,major
456419,critical
456419,major
444353,major
444353,normal
452162,normal
452162,major
453522,normal
453522,major
456871,normal
456871,critical
457622,normal
457622,critical
457815,major
457815,minor
448694,enhancement
448694,normal
456754,normal
456754,minor
365144,normal
365144,minor
359665,normal
359665,minor
459249,normal
459249,critical
324485,major
324485,critical
388840,normal
388840,critical
389058,normal
389058,critical
428814,normal
428814,critical
454603,normal
454603,critical
459465,critical
459465,normal
459682,normal
459682,major
459784,major
459784,normal
459612,major
459612,normal
460141,major
460141,critical
460484,blocker
460484,critical
434430,normal
434430,critical
327854,critical
327854,normal
327854,major
462013,normal
462013,major
462013,normal
461763,normal
461763,critical
355615,normal
355615,minor
372467,normal
372467,minor
448841,normal
448841,critical
463795,major
463795,critical
451321,normal
451321,critical
365146,normal
365146,minor
460464,critical
460464,major
465011,normal
465011,critical
465177,normal
465177,major
349215,normal
349215,major
420300,major
420300,critical
465601,normal
465601,major
462666,normal
462666,major
465931,normal
465931,critical
391755,normal
391755,minor
458973,normal
458973,critical
467421,normal
467421,major
464914,normal
464914,major
453691,normal
453691,major
465939,normal
465939,minor
468798,major
468798,normal
468786,critical
468786,major
469043,normal
469043,major
467529,minor
467529,normal
469506,major
469506,normal
466311,critical
466311,normal
449328,normal
449328,minor
377468,normal
377468,minor
471128,normal
471128,minor
471307,normal
471307,critical
456168,minor
456168,normal
471335,major
471335,critical
471608,enhancement
471608,minor
458232,trivial
458232,minor
471405,minor
471405,major
463432,critical
463432,normal
463125,normal
463125,critical
463031,critical
463031,major
471876,critical
471876,normal
420591,normal
420591,minor
364695,critical
364695,major
473248,normal
473248,critical
410597,trivial
410597,major
410597,critical
331211,trivial
331211,normal
473448,normal
473448,blocker
473873,normal
473873,major
473907,critical
473907,blocker
473719,normal
473719,major
446180,normal
446180,critical
430438,major
430438,critical
432898,normal
432898,critical
448371,normal
448371,critical
463970,normal
463970,critical
447750,normal
447750,minor
346655,normal
346655,minor
474717,normal
474717,critical
474750,normal
474750,critical
463577,normal
463577,minor
439168,normal
439168,minor
405567,critical
405567,major
474850,major
474850,normal
423640,major
423640,blocker
423640,major
366464,normal
366464,minor
380584,normal
380584,minor
474570,normal
474570,critical
475673,normal
475673,critical
476000,major
476000,critical
476426,major
476426,normal
476426,major
476426,minor
477480,critical
477480,major
476657,normal
476657,critical
474262,normal
474262,critical
394829,normal
394829,trivial
478507,normal
478507,major
478589,critical
478589,major
478415,enhancement
478415,normal
476695,normal
476695,minor
479142,normal
479142,critical
450947,normal
450947,critical
473168,minor
473168,normal
479773,critical
479773,major
479811,normal
479811,critical
479555,normal
479555,major
479925,critical
479925,major
477422,normal
477422,critical
477422,major
473818,normal
473818,minor
480691,normal
480691,major
480534,major
480534,minor
442702,critical
442702,major
442702,critical
395388,major
395388,minor
439092,minor
439092,blocker
413835,critical
413835,major
480832,critical
480832,major
480643,critical
480643,major
480643,critical
392678,normal
392678,major
483183,normal
483183,minor
483183,critical
470834,normal
470834,major
472892,normal
472892,critical
484149,normal
484149,major
484186,normal
484186,major
484393,normal
484393,major
485158,normal
485158,critical
485207,critical
485207,major
486128,critical
486128,normal
486180,normal
486180,critical
486180,normal
473896,critical
473896,major
360539,critical
360539,major
429456,major
429456,critical
488217,normal
488217,critical
486430,normal
486430,minor
486430,normal
487259,normal
487259,major
482080,normal
482080,minor
489174,normal
489174,major
489174,critical
486210,normal
486210,critical
488039,normal
488039,critical
483861,minor
483861,critical
483861,major
491033,normal
491033,major
475271,trivial
475271,minor
487418,normal
487418,minor
492062,critical
492062,major
485398,critical
485398,normal
485398,critical
477371,major
477371,critical
462006,normal
462006,critical
468673,normal
468673,minor
492267,minor
492267,normal
472902,normal
472902,minor
335125,normal
335125,major
489757,normal
489757,major
492350,normal
492350,critical
472280,normal
472280,major
494223,critical
494223,major
483377,major
483377,normal
494347,major
494347,critical
494347,major
487580,normal
487580,minor
494669,critical
494669,major
495017,major
495017,critical
494625,major
494625,critical
494516,normal
494516,critical
476682,normal
476682,critical
459265,normal
459265,critical
496248,minor
496248,normal
496318,normal
496318,critical
493810,normal
493810,critical
489959,normal
489959,major
495113,normal
495113,major
490329,normal
490329,minor
407516,normal
407516,critical
456167,normal
456167,enhancement
456167,normal
372507,major
372507,normal
372507,minor
379158,normal
379158,minor
477656,normal
477656,trivial
323151,normal
323151,minor
498387,major
498387,critical
498590,normal
498590,minor
498594,enhancement
498594,minor
498928,normal
498928,critical
498960,major
498960,normal
499000,critical
499000,normal
498155,normal
498155,major
499238,critical
499238,normal
498473,critical
498473,normal
479054,critical
479054,normal
440310,critical
440310,major
497572,normal
497572,major
500516,normal
500516,critical
500516,normal
401845,normal
401845,minor
500994,major
500994,blocker
498286,normal
498286,blocker
498286,major
493089,normal
493089,major
394008,trivial
394008,minor
394008,normal
417773,trivial
417773,minor
480938,normal
480938,major
501811,normal
501811,critical
501366,normal
501366,minor
502490,normal
502490,critical
502464,critical
502464,major
502464,critical
502629,critical
502629,normal
445047,trivial
445047,minor
498292,trivial
498292,minor
503161,critical
503161,normal
503030,minor
503030,normal
356033,normal
356033,minor
503796,normal
503796,critical
503826,normal
503826,major
503847,normal
503847,major
503794,normal
503794,minor
503798,normal
503798,critical
503798,normal
504623,normal
504623,critical
495939,normal
495939,minor
497338,minor
497338,major
458787,normal
458787,minor
508776,normal
508776,enhancement
508776,normal
508776,enhancement
508776,minor
508776,normal
508748,normal
508748,minor
493617,normal
493617,minor
473756,major
473756,minor
508263,normal
508263,major
508263,critical
509704,critical
509704,major
508800,critical
508800,major
496722,normal
496722,critical
464059,normal
464059,minor
476064,normal
476064,minor
508143,normal
508143,minor
510938,normal
510938,critical
499412,normal
499412,minor
510870,normal
510870,major
418832,critical
418832,major
450861,enhancement
450861,normal
512043,normal
512043,critical
488938,enhancement
488938,major
457112,enhancement
457112,minor
512980,normal
512980,major
513057,normal
513057,enhancement
513057,normal
513055,critical
513055,major
356808,normal
356808,major
513680,normal
513680,critical
500147,normal
500147,minor
495255,trivial
495255,normal
504802,normal
504802,trivial
512828,enhancement
512828,normal
514855,normal
514855,critical
515333,normal
515333,major
515729,blocker
515729,normal
513012,normal
513012,major
515803,normal
515803,major
515631,major
515631,normal
515023,normal
515023,critical
466933,normal
466933,major
516365,normal
516365,trivial
516531,trivial
516531,minor
507773,enhancement
507773,major
507773,normal
515843,major
515843,normal
516912,normal
516912,major
517240,critical
517240,major
474990,normal
474990,trivial
504044,normal
504044,minor
517085,critical
517085,major
518016,normal
518016,critical
416221,normal
416221,minor
511886,normal
511886,critical
518303,critical
518303,major
518303,critical
518862,major
518862,critical
519205,normal
519205,minor
517105,critical
517105,major
515996,normal
515996,critical
519961,normal
519961,minor
519961,normal
518128,normal
518128,critical
520167,normal
520167,critical
518186,major
518186,normal
413848,major
413848,critical
520549,normal
520549,minor
521012,minor
521012,normal
347263,normal
347263,critical
517202,normal
517202,minor
517202,normal
515031,normal
515031,minor
515916,normal
515916,minor
521442,critical
521442,major
521442,critical
337964,major
337964,normal
521573,normal
521573,major
521719,normal
521719,minor
521577,major
521577,critical
516868,normal
516868,minor
522901,normal
522901,major
517200,normal
517200,major
517200,minor
517200,normal
510223,major
510223,normal
503513,normal
503513,minor
524309,normal
524309,critical
480751,normal
480751,critical
490836,normal
490836,major
336031,normal
336031,trivial
497336,normal
497336,minor
523109,normal
523109,critical
503962,minor
503962,normal
521632,normal
521632,major
525453,normal
525453,minor
525561,normal
525561,minor
525155,critical
525155,major
448465,critical
448465,major
448465,normal
525728,major
525728,normal
512243,normal
512243,critical
519226,normal
519226,major
466130,minor
466130,critical
527018,normal
527018,major
527409,normal
527409,critical
526476,major
526476,critical
528245,major
528245,normal
527324,major
527324,critical
526980,normal
526980,critical
467952,normal
467952,critical
515459,normal
515459,critical
519290,normal
519290,critical
512147,normal
512147,critical
499405,major
499405,critical
465984,normal
465984,critical
445589,normal
445589,blocker
445589,critical
431171,normal
431171,critical
528713,normal
528713,critical
528713,major
528713,critical
476074,normal
476074,major
517511,normal
517511,critical
497532,normal
497532,critical
497532,normal
528690,normal
528690,critical
528824,normal
528824,critical
509128,minor
509128,critical
509128,major
529274,normal
529274,minor
529448,normal
529448,major
529505,normal
529505,critical
527232,normal
527232,trivial
530004,normal
530004,critical
529364,minor
529364,major
508122,major
508122,normal
508122,critical
508122,normal
508122,major
530461,normal
530461,critical
519560,enhancement
519560,normal
529567,major
529567,critical
530709,major
530709,critical
516950,normal
516950,major
367086,normal
367086,minor
518918,major
518918,critical
530082,normal
530082,minor
531923,normal
531923,critical
521294,normal
521294,major
531922,trivial
531922,minor
531692,normal
531692,minor
526988,normal
526988,minor
532593,normal
532593,critical
532505,normal
532505,major
532718,major
532718,minor
532779,normal
532779,major
532869,normal
532869,critical
532880,major
532880,minor
532949,normal
532949,critical
530938,major
530938,critical
529763,major
529763,critical
524559,normal
524559,critical
372834,normal
372834,critical
533309,normal
533309,critical
532435,normal
532435,critical
392817,normal
392817,minor
532618,normal
532618,minor
532618,normal
518305,normal
518305,minor
531052,normal
531052,minor
531052,normal
533429,normal
533429,critical
533694,major
533694,critical
533694,major
533464,major
533464,critical
533837,normal
533837,major
524627,major
524627,minor
521209,normal
521209,minor
533903,major
533903,minor
530047,normal
530047,major
533342,trivial
533342,minor
534086,major
534086,normal
534258,normal
534258,major
533627,normal
533627,trivial
533627,normal
525643,normal
525643,major
524747,minor
524747,critical
524747,major
522766,major
522766,critical
435110,major
435110,critical
438430,normal
438430,critical
534506,normal
534506,critical
534589,normal
534589,major
533928,critical
533928,normal
533928,major
533928,normal
534850,normal
534850,major
534850,critical
534632,normal
534632,enhancement
534632,normal
533441,trivial
533441,minor
505465,normal
505465,major
514123,major
514123,normal
535348,normal
535348,major
534603,normal
534603,trivial
416866,major
416866,normal
535747,normal
535747,critical
535997,normal
535997,critical
535987,critical
535987,normal
525628,normal
525628,trivial
432431,normal
432431,minor
536862,normal
536862,critical
536713,normal
536713,major
536853,normal
536853,minor
536853,normal
504971,normal
504971,critical
537487,normal
537487,minor
537453,critical
537453,normal
500664,normal
500664,critical
515037,normal
515037,critical
393133,normal
393133,critical
537549,normal
537549,major
537549,normal
536832,critical
536832,normal
537632,critical
537632,major
537734,normal
537734,critical
537734,normal
537211,major
537211,critical
528274,normal
528274,minor
528499,major
528499,normal
528499,major
505446,normal
505446,minor
499323,major
499323,critical
528327,normal
528327,major
495937,normal
495937,trivial
526199,major
526199,trivial
537021,normal
537021,major
519543,normal
519543,major
538768,critical
538768,normal
508287,normal
508287,major
539730,major
539730,normal
539730,critical
531549,normal
531549,critical
540286,normal
540286,minor
540361,normal
540361,major
533754,trivial
533754,minor
541065,normal
541065,trivial
541318,normal
541318,major
541788,normal
541788,critical
533921,minor
533921,normal
533921,major
400377,trivial
400377,normal
541847,major
541847,critical
441819,enhancement
441819,normal
532398,normal
532398,minor
542156,normal
542156,major
458587,minor
458587,critical
539293,normal
539293,major
539293,critical
537321,major
537321,enhancement
537321,normal
542455,normal
542455,minor
542713,normal
542713,minor
542705,major
542705,critical
543140,critical
543140,major
543140,critical
542300,normal
542300,minor
346330,minor
346330,normal
543269,normal
543269,critical
543252,normal
543252,major
543365,normal
543365,enhancement
543365,normal
541859,normal
541859,major
522243,normal
522243,major
543032,major
543032,critical
543673,normal
543673,major
544124,normal
544124,minor
544269,normal
544269,critical
537378,normal
537378,minor
541085,normal
541085,minor
544438,normal
544438,major
518345,normal
518345,minor
544651,enhancement
544651,minor
544752,enhancement
544752,major
544802,normal
544802,major
544802,normal
544745,normal
544745,critical
545269,normal
545269,minor
545056,normal
545056,critical
545482,normal
545482,trivial
545496,major
545496,normal
545613,normal
545613,critical
545807,critical
545807,major
530002,normal
530002,critical
545251,normal
545251,major
544054,major
544054,normal
546287,normal
546287,major
542498,enhancement
542498,normal
542498,major
546602,normal
546602,critical
536054,normal
536054,minor
546882,normal
546882,trivial
547013,normal
547013,minor
536873,normal
536873,major
547100,normal
547100,critical
541603,normal
541603,critical
547315,normal
547315,minor
547421,major
547421,normal
502792,normal
502792,minor
547904,normal
547904,minor
548070,normal
548070,major
548195,normal
548195,critical
548721,normal
548721,major
549137,critical
549137,normal
548921,minor
548921,normal
549205,major
549205,critical
549582,major
549582,normal
549903,major
549903,normal
549976,critical
549976,normal
550430,normal
550430,blocker
550430,minor
549964,normal
549964,critical
549329,normal
549329,major
549721,major
549721,normal
520017,major
520017,normal
548060,normal
548060,critical
495940,normal
495940,minor
550735,normal
550735,critical
546652,normal
546652,critical
533703,normal
533703,minor
551251,normal
551251,minor
550840,normal
550840,major
549242,normal
549242,minor
551601,critical
551601,normal
551601,critical
520478,normal
520478,major
539641,normal
539641,minor
536756,normal
536756,major
450226,normal
450226,minor
552055,normal
552055,critical
552146,normal
552146,critical
552380,critical
552380,normal
552419,critical
552419,normal
553656,normal
553656,major
479200,normal
479200,major
479200,normal
543082,critical
543082,minor
543082,normal
553810,major
553810,normal
553810,major
551692,major
551692,normal
552475,normal
552475,critical
554252,normal
554252,critical
536340,minor
536340,normal
543026,trivial
543026,minor
519677,normal
519677,minor
542398,normal
542398,critical
557020,major
557020,critical
495665,normal
495665,critical
557162,normal
557162,critical
556494,normal
556494,critical
556738,normal
556738,major
556137,normal
556137,major
499553,minor
499553,normal
557783,normal
557783,critical
556825,normal
556825,critical
558292,normal
558292,critical
557800,critical
557800,major
439176,normal
439176,critical
394130,normal
394130,critical
537122,enhancement
537122,major
487763,normal
487763,critical
533662,normal
533662,critical
558261,major
558261,critical
558793,minor
558793,normal
559000,normal
559000,minor
559301,normal
559301,major
558662,normal
558662,critical
559870,normal
559870,major
532401,major
532401,normal
537942,normal
537942,critical
560157,normal
560157,critical
561284,critical
561284,major
561517,normal
561517,trivial
561321,normal
561321,major
560134,normal
560134,critical
562624,normal
562624,critical
563631,major
563631,minor
564039,normal
564039,critical
561392,major
561392,normal
554933,major
554933,normal
565451,major
565451,critical
566098,critical
566098,normal
566098,major
566289,critical
566289,major
566289,critical
566187,critical
566187,major
567525,major
567525,normal
567722,critical
567722,major
567731,major
567731,critical
568160,critical
568160,normal
569048,normal
569048,enhancement
569048,minor
570062,normal
570062,major
570288,normal
570288,major
570300,critical
570300,major
552278,major
552278,critical
570163,normal
570163,major
569233,minor
569233,normal
570018,minor
570018,critical
572176,normal
572176,major
519702,normal
519702,critical
573323,normal
573323,major
573330,normal
573330,major
573312,major
573312,normal
573318,major
573318,normal
573655,normal
573655,major
574057,critical
574057,major
550043,normal
550043,minor
575149,enhancement
575149,critical
576855,normal
576855,critical
577029,minor
577029,normal
577502,normal
577502,critical
577100,normal
577100,critical
577343,normal
577343,major
577663,normal
577663,critical
578073,major
578073,critical
555471,normal
555471,major
578046,normal
578046,critical
574669,normal
574669,critical
574669,major
577032,normal
577032,trivial
564259,normal
564259,critical
574020,normal
574020,trivial
579733,major
579733,critical
576443,normal
576443,critical
581537,normal
581537,critical
581235,normal
581235,critical
581669,normal
581669,critical
582403,normal
582403,critical
579193,normal
579193,minor
562782,major
562782,normal
583197,enhancement
583197,normal
583642,critical
583642,normal
584876,normal
584876,major
585834,normal
585834,major
587362,normal
587362,critical
587459,normal
587459,critical
588124,trivial
588124,critical
589404,normal
589404,critical
491374,normal
491374,minor
589739,normal
589739,major
589739,critical
579848,normal
579848,major
590728,normal
590728,critical
528810,normal
528810,major
591478,critical
591478,major
591656,critical
591656,normal
470666,enhancement
470666,normal
581934,major
581934,normal
583320,normal
583320,major
593082,normal
593082,trivial
