id,severity
336762,critical
338177,normal
338177,critical
338696,major
338696,critical
339904,major
339904,critical
383635,normal
383635,critical
340170,normal
340170,critical
342031,critical
342031,major
342759,normal
342759,critical
342760,normal
342760,critical
342868,normal
342868,critical
343255,normal
343255,critical
383702,major
383702,normal
341445,normal
341445,critical
383797,normal
383797,major
383842,minor
383842,critical
383882,critical
383882,normal
383875,normal
383875,blocker
383952,normal
383952,major
383954,normal
383954,major
384058,major
384058,critical
367636,critical
367636,trivial
347624,critical
347624,major
343391,critical
343391,major
345270,normal
345270,critical
342742,critical
342742,major
384167,major
384167,normal
384179,normal
384179,critical
384193,normal
384193,major
384214,normal
384214,critical
384269,normal
384269,blocker
384311,normal
384311,critical
384423,critical
384423,normal
337143,critical
337143,normal
347059,critical
347059,normal
347590,normal
347590,critical
384570,normal
384570,critical
384621,critical
384621,major
380572,critical
380572,major
384711,critical
384711,normal
364466,normal
364466,critical
368058,normal
368058,critical
369824,normal
369824,critical
369965,normal
369965,critical
371327,normal
371327,critical
377455,normal
377455,critical
384777,critical
384777,normal
339125,critical
339125,normal
352940,normal
352940,critical
364298,critical
364298,normal
385195,normal
385195,critical
355762,normal
355762,critical
356361,critical
356361,major
356931,normal
356931,critical
385244,normal
385244,minor
385244,enhancement
385244,normal
357283,critical
357283,normal
358658,normal
358658,critical
358952,normal
358952,critical
333319,critical
333319,normal
385588,critical
385588,normal
384449,normal
384449,critical
384449,major
325898,normal
325898,critical
325937,normal
325937,critical
330758,normal
330758,critical
346218,normal
346218,critical
358776,normal
358776,critical
358967,normal
358967,critical
359118,critical
359118,normal
359623,normal
359623,critical
359736,normal
359736,critical
359977,normal
359977,critical
360121,normal
360121,critical
360586,normal
360586,critical
360816,major
360816,critical
360876,normal
360876,critical
360914,normal
360914,critical
361164,normal
361164,critical
361288,normal
361288,critical
361610,normal
361610,critical
362167,normal
362167,critical
362211,critical
362211,normal
362294,critical
362294,normal
362801,critical
362801,normal
363076,critical
363076,major
363602,normal
363602,critical
363687,normal
363687,critical
363852,normal
363852,critical
364117,normal
364117,critical
364119,normal
364119,critical
364143,critical
364143,major
364176,critical
364176,normal
360022,normal
360022,minor
385945,normal
385945,critical
385192,critical
385192,major
330867,normal
330867,minor
332747,normal
332747,minor
386273,normal
386273,critical
386413,critical
386413,major
386539,major
386539,critical
386271,critical
386271,minor
386739,blocker
386739,critical
386806,normal
386806,minor
387084,normal
387084,major
380599,minor
380599,critical
387236,normal
387236,major
387412,normal
387412,critical
387412,normal
385872,minor
385872,normal
346264,minor
346264,normal
387675,normal
387675,minor
387707,normal
387707,critical
387906,major
387906,normal
388132,normal
388132,minor
388050,critical
388050,normal
388193,normal
388193,minor
360548,normal
360548,trivial
360548,normal
387766,normal
387766,blocker
388239,critical
388239,major
367606,major
367606,normal
369979,major
369979,normal
369759,normal
369759,critical
388585,normal
388585,major
388740,normal
388740,critical
388848,major
388848,normal
388741,normal
388741,critical
388997,normal
388997,critical
385261,normal
385261,major
388209,normal
388209,major
389095,critical
389095,normal
389091,critical
389091,normal
389126,critical
389126,major
389184,normal
389184,major
388801,critical
388801,normal
387859,blocker
387859,normal
389383,critical
389383,blocker
389383,critical
389813,major
389813,trivial
389813,major
389948,normal
389948,major
389943,normal
389943,major
389782,normal
389782,critical
389782,normal
390076,normal
390076,critical
389290,major
389290,normal
389917,normal
389917,critical
390269,critical
390269,normal
385913,minor
385913,trivial
390306,normal
390306,minor
390357,enhancement
390357,normal
390415,major
390415,normal
390618,major
390618,normal
379561,major
379561,normal
390850,normal
390850,major
390903,normal
390903,major
391014,critical
391014,major
391208,critical
391208,normal
391225,major
391225,trivial
391319,minor
391319,normal
391267,normal
391267,minor
333792,normal
333792,minor
391788,normal
391788,blocker
391788,critical
391358,normal
391358,minor
391791,normal
391791,critical
391805,normal
391805,major
391936,normal
391936,minor
391824,major
391824,normal
391843,major
391843,normal
377551,enhancement
377551,major
377551,normal
392289,critical
392289,major
392443,normal
392443,blocker
392443,normal
392563,normal
392563,critical
392795,normal
392795,critical
392795,normal
393005,normal
393005,critical
393005,normal
392925,normal
392925,critical
387834,critical
387834,minor
393171,major
393171,critical
393171,trivial
393536,critical
393536,major
368134,critical
368134,major
393592,normal
393592,major
393580,major
393580,critical
392410,critical
392410,major
393715,major
393715,normal
356983,normal
356983,minor
393320,trivial
393320,normal
390983,trivial
390983,minor
394269,normal
394269,critical
394420,enhancement
394420,trivial
394441,normal
394441,major
391657,normal
391657,critical
394767,critical
394767,minor
394837,major
394837,minor
394837,major
395001,minor
395001,normal
395007,normal
395007,minor
395199,normal
395199,critical
395173,normal
395173,minor
395478,major
395478,normal
395600,normal
395600,critical
395713,normal
395713,major
395862,normal
395862,blocker
395862,major
395862,blocker
371279,normal
371279,major
395136,normal
395136,minor
396167,normal
396167,critical
396167,normal
390739,normal
390739,critical
396225,major
396225,normal
396396,normal
396396,critical
374425,normal
374425,critical
396293,normal
396293,minor
380989,minor
380989,normal
396388,normal
396388,critical
396572,normal
396572,critical
396689,blocker
396689,normal
396689,blocker
396995,normal
396995,critical
396998,normal
396998,minor
396669,normal
396669,major
396608,major
396608,normal
397354,normal
397354,critical
396513,major
396513,normal
396463,normal
396463,trivial
397225,major
397225,blocker
397452,normal
397452,critical
397452,normal
397452,minor
397812,normal
397812,minor
397826,major
397826,normal
397897,normal
397897,major
394197,normal
394197,major
398266,normal
398266,major
398346,normal
398346,blocker
398398,normal
398398,major
385070,normal
385070,major
384827,normal
384827,critical
398621,critical
398621,normal
398667,critical
398667,normal
398695,normal
398695,major
398776,normal
398776,enhancement
398776,normal
398850,normal
398850,critical
398841,normal
398841,minor
398817,major
398817,normal
398914,normal
398914,major
354200,critical
354200,normal
398994,critical
398994,normal
399023,normal
399023,minor
388576,normal
388576,trivial
385515,major
385515,critical
399777,normal
399777,critical
399777,normal
399784,trivial
399784,minor
342166,normal
342166,minor
399878,normal
399878,major
400260,normal
400260,major
400047,major
400047,normal
400257,critical
400257,major
400375,normal
400375,critical
400375,normal
400508,major
400508,trivial
400534,normal
400534,minor
400690,normal
400690,critical
400733,normal
400733,major
379967,normal
379967,major
398479,normal
398479,minor
400937,normal
400937,critical
400942,normal
400942,minor
400975,major
400975,minor
400975,normal
400975,minor
400975,normal
401131,normal
401131,critical
397033,normal
397033,critical
401487,normal
401487,minor
367538,major
367538,critical
401801,normal
401801,critical
390060,normal
390060,major
390060,normal
402009,normal
402009,major
402066,normal
402066,critical
400291,normal
400291,critical
402402,normal
402402,critical
402405,normal
402405,critical
402440,normal
402440,critical
400618,normal
400618,critical
402563,critical
402563,major
402693,major
402693,normal
401636,normal
401636,major
383705,normal
383705,major
402840,major
402840,critical
402895,normal
402895,minor
402826,major
402826,normal
403189,normal
403189,major
402219,normal
402219,minor
403340,critical
403340,major
403340,normal
383655,critical
383655,major
400367,normal
400367,critical
396134,major
396134,minor
401645,major
401645,normal
403779,normal
403779,blocker
403779,major
403681,normal
403681,critical
395994,normal
395994,minor
403935,normal
403935,major
392477,minor
392477,normal
404064,normal
404064,minor
404158,normal
404158,critical
404547,major
404547,normal
404556,normal
404556,trivial
404648,enhancement
404648,major
404628,critical
404628,normal
404713,normal
404713,critical
404688,normal
404688,critical
405045,normal
405045,critical
404995,normal
404995,critical
405206,critical
405206,normal
345454,normal
345454,major
345454,normal
405294,critical
405294,major
405328,normal
405328,major
405237,normal
405237,major
342365,normal
342365,trivial
343619,normal
343619,minor
405461,critical
405461,normal
405774,major
405774,normal
373520,critical
373520,major
406128,normal
406128,major
406266,normal
406266,critical
406280,major
406280,normal
406057,critical
406057,major
406480,critical
406480,minor
406498,normal
406498,minor
406502,normal
406502,critical
406360,normal
406360,major
406587,major
406587,minor
404438,normal
404438,minor
404438,normal
406813,critical
406813,major
406981,normal
406981,critical
406817,normal
406817,major
395755,major
395755,normal
407116,normal
407116,major
370818,critical
370818,normal
405330,minor
405330,normal
401934,major
401934,critical
403209,normal
403209,major
405975,normal
405975,minor
336254,minor
336254,major
385608,major
385608,critical
397244,critical
397244,major
407735,critical
407735,major
407755,normal
407755,critical
407746,critical
407746,blocker
407746,normal
407746,blocker
391790,enhancement
391790,trivial
407888,normal
407888,major
405958,normal
405958,critical
407981,major
407981,normal
396548,normal
396548,trivial
396548,minor
397203,normal
397203,major
408463,major
408463,critical
408552,major
408552,normal
408559,major
408559,normal
408583,normal
408583,critical
408634,normal
408634,major
409228,normal
409228,critical
409124,normal
409124,minor
401633,critical
401633,normal
401633,critical
409396,trivial
409396,minor
400474,normal
400474,major
409747,major
409747,critical
409747,normal
409834,major
409834,critical
409901,normal
409901,critical
409901,normal
409894,critical
409894,major
410089,normal
410089,minor
403330,normal
403330,minor
410138,normal
410138,major
410144,major
410144,normal
410296,minor
410296,normal
408938,enhancement
408938,normal
411160,normal
411160,major
411078,enhancement
411078,normal
411353,normal
411353,major
411353,normal
411353,major
411610,major
411610,normal
409945,normal
409945,enhancement
409945,normal
412044,normal
412044,critical
411840,major
411840,minor
408864,critical
408864,major
406340,normal
406340,major
412336,normal
412336,blocker
412336,normal
412450,normal
412450,trivial
412458,normal
412458,major
411966,normal
411966,major
391534,normal
391534,minor
412797,critical
412797,normal
412883,major
412883,normal
413304,normal
413304,critical
413262,major
413262,normal
413124,major
413124,normal
413784,minor
413784,normal
413779,normal
413779,critical
413779,normal
413817,major
413817,normal
413824,normal
413824,critical
410492,major
410492,blocker
414029,normal
414029,minor
414198,normal
414198,minor
414198,normal
414198,minor
414415,major
414415,normal
414412,normal
414412,major
414574,critical
414574,blocker
414066,normal
414066,major
414761,normal
414761,minor
414776,major
414776,blocker
414776,major
414776,blocker
414776,major
414776,blocker
414839,minor
414839,normal
414952,normal
414952,minor
414930,critical
414930,major
415079,normal
415079,major
415101,normal
415101,major
415099,normal
415099,major
414732,normal
414732,trivial
415268,major
415268,critical
410057,minor
410057,normal
415201,normal
415201,major
405836,normal
405836,major
415329,trivial
415329,enhancement
415329,normal
415844,normal
415844,critical
415855,major
415855,normal
413635,major
413635,critical
405232,normal
405232,enhancement
405232,normal
415972,major
415972,blocker
416115,normal
416115,blocker
406330,major
406330,normal
416028,normal
416028,trivial
339448,normal
339448,minor
416423,critical
416423,major
416554,normal
416554,minor
416696,enhancement
416696,normal
416741,major
416741,normal
416822,critical
416822,normal
415794,normal
415794,minor
417069,normal
417069,major
409676,major
409676,normal
417160,normal
417160,major
417193,enhancement
417193,normal
417279,normal
417279,trivial
417353,normal
417353,enhancement
417353,normal
417422,major
417422,normal
417476,normal
417476,trivial
417252,normal
417252,major
409788,minor
409788,normal
417966,critical
417966,major
418045,normal
418045,trivial
405612,normal
405612,critical
418088,normal
418088,enhancement
418088,normal
405887,enhancement
405887,normal
418168,critical
418168,normal
418218,normal
418218,trivial
418216,minor
418216,normal
418373,normal
418373,critical
418373,normal
416300,critical
416300,blocker
395176,enhancement
395176,normal
418505,normal
418505,enhancement
418505,normal
417964,minor
417964,normal
417904,trivial
417904,normal
418669,normal
418669,major
419053,normal
419053,major
360486,critical
360486,major
419222,major
419222,normal
419460,minor
419460,trivial
419549,normal
419549,major
369532,minor
369532,normal
419317,critical
419317,blocker
415389,normal
415389,major
419707,normal
419707,major
419731,normal
419731,major
416225,normal
416225,trivial
419838,normal
419838,major
419840,major
419840,blocker
419866,major
419866,normal
419747,normal
419747,blocker
419263,normal
419263,major
420140,normal
420140,critical
